timestamp,tx_type,received_amount,received_currency,sent_amount,sent_currency,fee,fee_currency,comment,txid,url,exchange,wallet_address
2022-04-19 15:01:33,STAKING,0.100792,REGEN,,,,,claim reward in MsgExec,30004C9D4E20AE2DEF02B7FFE322AC0BF3EDA751F826B8C35883EF56A508F63B-4,https://mintscan.io/regen/txs/30004C9D4E20AE2DEF02B7FFE322AC0BF3EDA751F826B8C35883EF56A508F63B,regen_blockchain,regen1u5thuv79z0twyfq7a0utqql927tq2yys82qqgr
2022-04-18 11:00:55,STAKING,0.100033,REGEN,,,,,claim reward in MsgExec,0CC08009E932FD4639C34E00F53E59566D23C992BAC42E60E4303A180CDB69A2-3,https://mintscan.io/regen/txs/0CC08009E932FD4639C34E00F53E59566D23C992BAC42E60E4303A180CDB69A2,regen_blockchain,regen1u5thuv79z0twyfq7a0utqql927tq2yys82qqgr
2022-04-17 07:01:00,STAKING,0.102984,REGEN,,,,,claim reward in MsgExec,9411CC7F947BD30368C0A477024A8E3F7EC64EDEB55A87E0251FE3BA66649FF8-2,https://mintscan.io/regen/txs/9411CC7F947BD30368C0A477024A8E3F7EC64EDEB55A87E0251FE3BA66649FF8,regen_blockchain,regen1u5thuv79z0twyfq7a0utqql927tq2yys82qqgr
2022-04-16 02:00:57,STAKING,0.1028,REGEN,,,,,claim reward in MsgExec,754F73654B1F67D42B9CCCE52C6D4CE8D14130FAB135CDF7D95BC78306F053C2-1,https://mintscan.io/regen/txs/754F73654B1F67D42B9CCCE52C6D4CE8D14130FAB135CDF7D95BC78306F053C2,regen_blockchain,regen1u5thuv79z0twyfq7a0utqql927tq2yys82qqgr
2022-04-14 21:02:16,STAKING,0.102969,REGEN,,,,,claim reward in MsgExec,82117CA763CB75E4EFAF9407CA14C010F55209B5F04D2EB6E6B5414562883900-2,https://mintscan.io/regen/txs/82117CA763CB75E4EFAF9407CA14C010F55209B5F04D2EB6E6B5414562883900,regen_blockchain,regen1u5thuv79z0twyfq7a0utqql927tq2yys82qqgr
2022-04-13 16:00:50,STAKING,0.102855,REGEN,,,,,claim reward in MsgExec,A0077845D7496379B1D6DAB75014D32766C0409860004DE1CD873A1874D7541B-1,https://mintscan.io/regen/txs/A0077845D7496379B1D6DAB75014D32766C0409860004DE1CD873A1874D7541B,regen_blockchain,regen1u5thuv79z0twyfq7a0utqql927tq2yys82qqgr
2022-04-12 11:00:50,STAKING,0.102837,REGEN,,,,,claim reward in MsgExec,4B7DFDEF1BAC7FC866B7A3EE0F8059E0C2ECF72076E71D2904E343C7B8553AA4-2,https://mintscan.io/regen/txs/4B7DFDEF1BAC7FC866B7A3EE0F8059E0C2ECF72076E71D2904E343C7B8553AA4,regen_blockchain,regen1u5thuv79z0twyfq7a0utqql927tq2yys82qqgr
2022-04-11 06:00:28,STAKING,0.101917,REGEN,,,,,claim reward in MsgExec,2E2383499C2D03A5AD9E78BB7AB1A52A5E8314AAD060ADCC33AFB196D8727496-3,https://mintscan.io/regen/txs/2E2383499C2D03A5AD9E78BB7AB1A52A5E8314AAD060ADCC33AFB196D8727496,regen_blockchain,regen1u5thuv79z0twyfq7a0utqql927tq2yys82qqgr
2022-04-10 01:01:09,STAKING,0.100887,REGEN,,,,,claim reward in MsgExec,F4271A2E892F3C80EF92862A0D1B64BDBAC1A30F3793CD6D3ABC12B4334D3A39-2,https://mintscan.io/regen/txs/F4271A2E892F3C80EF92862A0D1B64BDBAC1A30F3793CD6D3ABC12B4334D3A39,regen_blockchain,regen1u5thuv79z0twyfq7a0utqql927tq2yys82qqgr
2022-04-08 20:01:15,STAKING,0.101425,REGEN,,,,,claim reward in MsgExec,1EBDA25F065CEC865A4D79B05A57029773E558F1C9DA36D854B8C3EBD943C017-1,https://mintscan.io/regen/txs/1EBDA25F065CEC865A4D79B05A57029773E558F1C9DA36D854B8C3EBD943C017,regen_blockchain,regen1u5thuv79z0twyfq7a0utqql927tq2yys82qqgr
2022-04-07 15:00:27,STAKING,0.102153,REGEN,,,,,claim reward in MsgExec,0717C6F5EA585EBA83AF006F446C635E7CB50F0087F5E862C1F8993FD1EBD594-1,https://mintscan.io/regen/txs/0717C6F5EA585EBA83AF006F446C635E7CB50F0087F5E862C1F8993FD1EBD594,regen_blockchain,regen1u5thuv79z0twyfq7a0utqql927tq2yys82qqgr
2022-04-06 10:00:34,STAKING,0.102089,REGEN,,,,,claim reward in MsgExec,08A1C0703DE72998CFC771BE265396553AFA518481DBCA9A89E33E0AB238E73E-0,https://mintscan.io/regen/txs/08A1C0703DE72998CFC771BE265396553AFA518481DBCA9A89E33E0AB238E73E,regen_blockchain,regen1u5thuv79z0twyfq7a0utqql927tq2yys82qqgr
2022-04-05 05:00:47,STAKING,0.102563,REGEN,,,,,claim reward in MsgExec,0D8329A8FA00920A3550BACB28D01EB56C061A0C5D298F9D5641730F3AD7DEBB-1,https://mintscan.io/regen/txs/0D8329A8FA00920A3550BACB28D01EB56C061A0C5D298F9D5641730F3AD7DEBB,regen_blockchain,regen1u5thuv79z0twyfq7a0utqql927tq2yys82qqgr
2022-04-04 00:00:47,STAKING,0.101648,REGEN,,,,,claim reward in MsgExec,B333CC3D67B86EEF0BD4978922F40B843B27CDE0A3A020E748D8E0BE06FC3081-1,https://mintscan.io/regen/txs/B333CC3D67B86EEF0BD4978922F40B843B27CDE0A3A020E748D8E0BE06FC3081,regen_blockchain,regen1u5thuv79z0twyfq7a0utqql927tq2yys82qqgr
2022-04-02 19:00:37,STAKING,0.101594,REGEN,,,,,claim reward in MsgExec,F557EAD78BF5EBEEDBC6C109539EE759D5AF5F3235AD638AE6CEB3169D4EE83F-0,https://mintscan.io/regen/txs/F557EAD78BF5EBEEDBC6C109539EE759D5AF5F3235AD638AE6CEB3169D4EE83F,regen_blockchain,regen1u5thuv79z0twyfq7a0utqql927tq2yys82qqgr
2022-04-01 14:00:48,STAKING,0.101299,REGEN,,,,,claim reward in MsgExec,6487B7FE18BBC302665E32EC6FA57176CA9D5CBA0F043979341760A1BA7FC499-1,https://mintscan.io/regen/txs/6487B7FE18BBC302665E32EC6FA57176CA9D5CBA0F043979341760A1BA7FC499,regen_blockchain,regen1u5thuv79z0twyfq7a0utqql927tq2yys82qqgr
2022-03-31 09:13:25,STAKING,0.81331,REGEN,,,,,claim reward in MsgExec,86ACBAB5EFB336CD6F70CFE0B7E4AD774684FA27BB1783A3C4FD1C200963F7C6-4,https://mintscan.io/regen/txs/86ACBAB5EFB336CD6F70CFE0B7E4AD774684FA27BB1783A3C4FD1C200963F7C6,regen_blockchain,regen1u5thuv79z0twyfq7a0utqql927tq2yys82qqgr
2022-03-21 16:18:47,_UNKNOWN,,,,,0.002048,REGEN,,A95DE356E4A143F207B7B07F071C82E566D1C0CC848E293F09660C489BA7E54E-0,https://mintscan.io/regen/txs/A95DE356E4A143F207B7B07F071C82E566D1C0CC848E293F09660C489BA7E54E,regen_blockchain,regen1u5thuv79z0twyfq7a0utqql927tq2yys82qqgr
2022-03-21 16:18:47,_UNKNOWN,,,,,,,,A95DE356E4A143F207B7B07F071C82E566D1C0CC848E293F09660C489BA7E54E-1,https://mintscan.io/regen/txs/A95DE356E4A143F207B7B07F071C82E566D1C0CC848E293F09660C489BA7E54E,regen_blockchain,regen1u5thuv79z0twyfq7a0utqql927tq2yys82qqgr
2022-03-21 16:18:35,STAKING,0.000042000,REGEN,,,0.00735,REGEN,claim reward in MsgBeginRedelegate,564A41C28F5E761C96BA8CDC1E05F45905AC72DE6EEB8E3C79616717B23A2995-0,https://mintscan.io/regen/txs/564A41C28F5E761C96BA8CDC1E05F45905AC72DE6EEB8E3C79616717B23A2995,regen_blockchain,regen1u5thuv79z0twyfq7a0utqql927tq2yys82qqgr
2022-03-21 16:17:45,_MsgDelegate,,,,,,,,C837B5341EB51DB09809C4D3F698BA3941F9115BC2CD40E5184665DE64F87DDC-1,https://mintscan.io/regen/txs/C837B5341EB51DB09809C4D3F698BA3941F9115BC2CD40E5184665DE64F87DDC,regen_blockchain,regen1u5thuv79z0twyfq7a0utqql927tq2yys82qqgr
2022-03-21 16:17:45,STAKING,0.544299,REGEN,,,0.006927,REGEN,claim reward in MsgWithdrawDelegatorReward,C837B5341EB51DB09809C4D3F698BA3941F9115BC2CD40E5184665DE64F87DDC-0,https://mintscan.io/regen/txs/C837B5341EB51DB09809C4D3F698BA3941F9115BC2CD40E5184665DE64F87DDC,regen_blockchain,regen1u5thuv79z0twyfq7a0utqql927tq2yys82qqgr
2022-03-14 13:45:51,_MsgDelegate,,,,,0.0075,REGEN,,2729889DCAEC1522A19A58FD9392870845688D701B5D7F8D21544886645DF250-0,https://mintscan.io/regen/txs/2729889DCAEC1522A19A58FD9392870845688D701B5D7F8D21544886645DF250,regen_blockchain,regen1u5thuv79z0twyfq7a0utqql927tq2yys82qqgr
2022-03-14 13:43:14,TRANSFER,99.9229,REGEN,,,,,[memo:Connect the Interchain. Stake ...],3F34FE18CBA9E8E3BBBA9E7FEE83AE4DD8555EBC5E69F12D09BDEA3B1A02E0B0-1,https://mintscan.io/regen/txs/3F34FE18CBA9E8E3BBBA9E7FEE83AE4DD8555EBC5E69F12D09BDEA3B1A02E0B0,regen_blockchain,regen1u5thuv79z0twyfq7a0utqql927tq2yys82qqgr
2021-12-21 18:58:17,TRANSFER,,,1.116684,REGEN,0.0125,REGEN,,7711EBE32E208B19D9A1CFCD7BE79712DC4EF18F4163A0F5155E1B61042F4B2D-0,https://mintscan.io/regen/txs/7711EBE32E208B19D9A1CFCD7BE79712DC4EF18F4163A0F5155E1B61042F4B2D,regen_blockchain,regen1u5thuv79z0twyfq7a0utqql927tq2yys82qqgr
2021-12-17 16:52:18,TRANSFER,1.136684,REGEN,,,,,,A961410DC57CC3E171D724F92F283212CAB28527AE73591F98FA35BD794DDE73-0,https://mintscan.io/regen/txs/A961410DC57CC3E171D724F92F283212CAB28527AE73591F98FA35BD794DDE73,regen_blockchain,regen1u5thuv79z0twyfq7a0utqql927tq2yys82qqgr
